GEO_ID,NAICS2017,YEAR,NAICS2017_F,GEO_ID_F,NAICS2017_LABEL,NAME,ASRET,ASTBGN,ASTEND,BENEFIT,BENLGL,BENVOL,CEXTOT,CSTCMT,CSTEFT,CSTELEC,CSTFUGT,CSTFUNG,CSTFUOF,CSTFUON,CSTFUOT,CSTLAND,CSTMPRT,CSTSCNT,DPRTOT,EMP,EMPQ1CW,EMPQ1OC,EMPQ2CW,EMPQ2OC,EMPQ3CW,EMPQ3OC,EMPQ4CW,EMPQ4OC,EMP_IMP,ESTAB,FEDDL,FIRM,HOURS,INVMATB,INVMATE,PAYANCW,PAYANN,PAYANN_IMP,PAYANOC,PAYQTR1,PCHADVT,PCHCMPQ,PCHCSVC,PCHDAPR,PCHEXSO,PCHOEXP,PCHPRTE,PCHRFUS,PCHRPR,PCHTAX,PCHTEMP,PCHTT,PRIDL,RCPCCNDL,RCPCGDL,RCPCWRK,RCPNCW,RCPOTH,RCPTOT,RCPTOT_IMP,RPBLD,RPMCH,RPTOT,SLDL,VALADD
0100000US,23822,2017,null,null,"Plumbing, heating, and air-conditioning contractors",United States,N,N,N,19090075,8396594,10693481,N,87210580,4604088,763193,3462314,255184,245532,3216782,123397,24423,66768722,15813347,N,1028117,754501,273616,787643,272590,791923,273334,819136,273705,N,103273,N,101540,1632559,3510521,3600686,42199703,60386093,N,18186390,13969465,1088353,571416,1050315,263345,299185,9301696,1159455,231858,682974,1118172,1240101,17006870,N,N,N,N,N,N,207887157,N,1822065,1388584,3210649,N,120676577
0100000US,238220,2017,null,null,"Plumbing, heating, and air-conditioning contractors",United States,N,N,N,19090075,8396594,10693481,N,87210580,4604088,763193,3462314,255184,245532,3216782,123397,24423,66768722,15813347,N,1028117,754501,273616,787643,272590,791923,273334,819136,273705,N,103273,N,101540,1632559,3510521,3600686,42199703,60386093,N,18186390,13969465,1088353,571416,1050315,263345,299185,9301696,1159455,231858,682974,1118172,1240101,17006870,N,N,N,N,N,N,207887157,N,1822065,1388584,3210649,N,120676577
0100000US,23829,2017,null,null,Other building equipment contractors,United States,N,N,N,3605609,1417760,2187849,N,9029018,429653,69567,318643,19435,21050,297593,22008,7162,7156961,1435242,N,132066,97980,34086,98957,33120,102835,33788,103058,33946,N,7316,N,6229,205633,484899,511552,7114986,9631005,N,2516019,2279317,74675,69717,138753,37772,22319,1446410,239078,24636,101760,119470,169970,2444560,N,N,N,N,N,N,32769467,N,190779,265894,456673,N,23740449
0100000US,238290,2017,null,null,Other building equipment contractors,United States,N,N,N,3605609,1417760,2187849,N,9029018,429653,69567,318643,19435,21050,297593,22008,7162,7156961,1435242,N,132066,97980,34086,98957,33120,102835,33788,103058,33946,N,7316,N,6229,205633,484899,511552,7114986,9631005,N,2516019,2279317,74675,69717,138753,37772,22319,1446410,239078,24636,101760,119470,169970,2444560,N,N,N,N,N,N,32769467,N,190779,265894,456673,N,23740449
0100000US,2383,2017,null,null,Building finishing contractors,United States,N,N,N,11421843,5836917,5584926,N,53222397,2700012,488838,1967579,186912,156681,1810898,56683,34952,39903644,10583789,N,797785,632782,165003,658700,160709,663057,160717,678650,165963,N,115790,N,114564,1313846,2734359,2835712,28159868,38575069,N,10415201,8677451,642807,304410,646735,165465,184108,5649537,907222,234029,485304,675619,1166660,11061896,N,N,N,N,N,N,136229722,N,2363232,1110612,3473844,N,83007325
0100000US,23831,2017,null,null,Drywall and insulation contractors,United States,N,N,N,5024711,2171611,2853100,N,17820884,651696,121665,475161,39790,36794,438367,15080,5649,13633452,3530087,N,244498,208827,35671,217402,31620,215581,31690,221883,32474,N,18286,N,17733,428556,668490,719704,10211026,12934180,N,2723154,2978319,101470,95494,167896,54862,70826,1579868,250397,65071,134060,198696,351741,3070381,N,N,N,N,N,N,44122402,N,338392,298807,637199,N,26301518
0100000US,238310,2017,null,null,Drywall and insulation contractors,United States,N,N,N,5024711,2171611,2853100,N,17820884,651696,121665,475161,39790,36794,438367,15080,5649,13633452,3530087,N,244498,208827,35671,217402,31620,215581,31690,221883,32474,N,18286,N,17733,428556,668490,719704,10211026,12934180,N,2723154,2978319,101470,95494,167896,54862,70826,1579868,250397,65071,134060,198696,351741,3070381,N,N,N,N,N,N,44122402,N,338392,298807,637199,N,26301518
0100000US,23832,2017,null,null,Painting and wall covering contractors,United States,N,N,N,2365228,1346562,1018666,N,6503314,431983,63386,345214,16041,48262,296952,7342,4781,4731511,1335039,N,203938,175444,28494,184368,28544,184912,28273,186676,27792,N,35426,N,35350,366734,447276,405486,7201290,8961990,N,1760700,1927488,99200,54643,139264,29459,28726,1116186,195706,37288,107200,130941,260642,2199255,N,N,N,N,N,N,26323899,N,415789,369179,784968,N,19820585
0100000US,238320,2017,null,null,Painting and wall covering contractors,United States,N,N,N,2365228,1346562,1018666,N,6503314,431983,63386,345214,16041,48262,296952,7342,4781,4731511,1335039,N,203938,175444,28494,184368,28544,184912,28273,186676,27792,N,35426,N,35350,366734,447276,405486,7201290,8961990,N,1760700,1927488,99200,54643,139264,29459,28726,1116186,195706,37288,107200,130941,260642,2199255,N,N,N,N,N,N,26323899,N,415789,369179,784968,N,19820585
0100000US,23833,2017,null,null,Flooring contractors,United States,N,N,N,889402,498325,391077,N,9012678,460987,98431,318416,37005,21266,297150,7135,1296,6683929,1866466,N,77869,51985,25884,54308,25970,55739,25898,56048,26932,N,15899,N,15682,108048,500448,518618,2166707,3799912,N,1633205,857591,55919,42514,87708,21820,18743,805816,107599,42478,63160,96202,119385,1461344,N,N,N,N,N,N,18098036,N,178089,65115,243204,N,9085358
0100000US,238330,2017,null,null,Flooring contractors,United States,N,N,N,889402,498325,391077,N,9012678,460987,98431,318416,37005,21266,297150,7135,1296,6683929,1866466,N,77869,51985,25884,54308,25970,55739,25898,56048,26932,N,15899,N,15682,108048,500448,518618,2166707,3799912,N,1633205,857591,55919,42514,87708,21820,18743,805816,107599,42478,63160,96202,119385,1461344,N,N,N,N,N,N,18098036,N,178089,65115,243204,N,9085358
0100000US,23834,2017,null,null,Tile and terrazzo contractors,United States,N,N,N,687918,395528,292390,N,3730538,179640,41453,116166,16238,11015,105151,5783,11019,3005125,534754,N,56558,44774,11784,45416,12053,45810,12103,47946,12929,N,9768,N,9747,91846,280274,297862,1903921,2663467,N,759546,604402,36689,18678,50198,8768,9721,394373,89364,17487,39058,53847,58863,777046,N,N,N,N,N,N,9190002,N,369128,82772,451900,N,5459464
0100000US,238340,2017,null,null,Tile and terrazzo contractors,United States,N,N,N,687918,395528,292390,N,3730538,179640,41453,116166,16238,11015,105151,5783,11019,3005125,534754,N,56558,44774,11784,45416,12053,45810,12103,47946,12929,N,9768,N,9747,91846,280274,297862,1903921,2663467,N,759546,604402,36689,18678,50198,8768,9721,394373,89364,17487,39058,53847,58863,777046,N,N,N,N,N,N,9190002,N,369128,82772,451900,N,5459464
0100000US,23835,2017,null,null,Finish carpentry contractors,United States,N,N,N,1605801,925688,680113,N,12536844,699523,122702,523170,37357,28479,494691,16294,11232,8975937,2850152,N,144405,101206,43199,105756,42684,108073,42686,113215,45404,N,29625,N,29404,213956,635407,670755,4467256,6787025,N,2319769,1516704,263008,55984,147643,29277,42855,1198554,186431,49999,90235,137975,250509,2452470,N,N,N,N,N,N,27358436,N,771649,183815,955464,N,14821592
0100000US,238350,2017,null,null,Finish carpentry contractors,United States,N,N,N,1605801,925688,680113,N,12536844,699523,122702,523170,37357,28479,494691,16294,11232,8975937,2850152,N,144405,101206,43199,105756,42684,108073,42686,113215,45404,N,29625,N,29404,213956,635407,670755,4467256,6787025,N,2319769,1516704,263008,55984,147643,29277,42855,1198554,186431,49999,90235,137975,250509,2452470,N,N,N,N,N,N,27358436,N,771649,183815,955464,N,14821592
0100000US,23839,2017,null,null,Other building finishing contractors,United States,N,N,N,848783,499203,349580,N,3618139,276183,41201,189452,40481,10865,178587,5049,975,2873690,467291,N,70517,50546,19971,51450,19838,52942,20067,52882,20432,N,6786,N,6682,104706,202464,223287,2209668,3428495,N,1218827,792947,86521,37097,54026,21279,13237,554740,77725,21706,51591,57958,125520,1101400,N,N,N,N,N,N,11136947,N,290185,110924,401109,N,7518808
0100000US,238390,2017,null,null,Other building finishing contractors,United States,N,N,N,848783,499203,349580,N,3618139,276183,41201,189452,40481,10865,178587,5049,975,2873690,467291,N,70517,50546,19971,51450,19838,52942,20067,52882,20432,N,6786,N,6682,104706,202464,223287,2209668,3428495,N,1218827,792947,86521,37097,54026,21279,13237,554740,77725,21706,51591,57958,125520,1101400,N,N,N,N,N,N,11136947,N,290185,110924,401109,N,7518808
0100000US,2389,2017,null,null,Other specialty trade contractors,United States,N,N,N,9801033,5293899,4507134,N,65595524,7284976,691328,5932507,221559,2125584,3806923,439582,40512,42978598,15291438,N,644648,491399,153249,573037,143414,583803,144242,561466,154069,N,70211,N,69384,1167923,3451938,3347687,27264063,37357375,N,10093312,7636885,394827,306720,577185,159399,151013,7813792,1030657,260942,2427875,1056329,956565,15135304,N,N,N,N,N,N,155590561,N,1334764,4383069,5717833,N,89995037
0100000US,23891,2017,null,null,Site preparation contractors,United States,N,N,N,6494496,3393043,3101453,N,42206281,5185248,430456,4278599,125131,1834414,2444185,351062,27970,25579750,11413313,N,395285,313249,82036,355469,79140,361734,79242,350216,79365,N,35386,N,34997,733710,2065849,1872050,17803511,23575285,N,5771774,4874127,200051,211794,375142,106633,105413,4947016,696580,185682,1760120,706469,674593,9969493,N,N,N,N,N,N,101023122,N,691259,3349686,4040945,N,58816841
0100000US,238910,2017,null,null,Site preparation contractors,United States,N,N,N,6494496,3393043,3101453,N,42206281,5185248,430456,4278599,125131,1834414,2444185,351062,27970,25579750,11413313,N,395285,313249,82036,355469,79140,361734,79242,350216,79365,N,35386,N,34997,733710,2065849,1872050,17803511,23575285,N,5771774,4874127,200051,211794,375142,106633,105413,4947016,696580,185682,1760120,706469,674593,9969493,N,N,N,N,N,N,101023122,N,691259,3349686,4040945,N,58816841
0100000US,23899,2017,null,null,All other specialty trade contractors,United States,N,N,N,3306537,1900856,1405681,N,23389243,2099728,260872,1653908,96428,291170,1362738,88520,12542,17398848,3878125,N,249363,178150,71213,217568,64274,222069,65000,211250,74704,N,34825,N,34405,434213,1386089,1475637,9460552,13782090,N,4321538,2762758,194776,94926,202043,52766,45600,2866776,334077,75260,667755,349860,281972,5165811,N,N,N,N,N,N,54567439,N,643505,1033383,1676888,N,31178196
0100000US,238990,2017,null,null,All other specialty trade contractors,United States,N,N,N,3306537,1900856,1405681,N,23389243,2099728,260872,1653908,96428,291170,1362738,88520,12542,17398848,3878125,N,249363,178150,71213,217568,64274,222069,65000,211250,74704,N,34825,N,34405,434213,1386089,1475637,9460552,13782090,N,4321538,2762758,194776,94926,202043,52766,45600,2866776,334077,75260,667755,349860,281972,5165811,N,N,N,N,N,N,54567439,N,643505,1033383,1676888,N,31178196
